0,1,2,3
-0.24620234237230754,-0.15855958858845648,-0.3379450508230759,0.18018825078084594
-0.2358849817312862,-0.15112431208311622,-0.3107836561367658,0.16705466496607108
-0.22568996325011903,-0.1808040284389567,-0.3038745534755873,0.13893945504698402
-0.2573466440518263,-0.20242057324660523,-0.2723619334807018,0.13922294403533772
-0.13690771112634234,-0.02983209983452839,-0.06883880867095335,0.022589224912263152
-0.2424105075866695,-0.098305941988923,-0.269800982342459,0.14092408734612663
-0.23308054279865648,-0.17861607630630522,-0.3282868313352746,0.1524529189265263
-0.25673105492788995,-0.19436648223124764,-0.251340101797969,0.1534891471166568
-0.24133323541503282,-0.10591616857328329,-0.30868496131925405,0.16982584381690694
-0.20409359280558217,-0.16002654898816696,-0.274198253617713,0.08861771062810234
-0.3079449777811406,-0.06915653532252193,-0.08224576688518219,0.06311369445728063
-0.242325740366289,-0.16778862271380718,-0.31755391561954727,0.15794456147799726
-0.24029190460266003,-0.06715730604670668,-0.30406061955640656,0.15188824894961706
-0.2410990467995256,-0.043381425247892604,-0.2813085764739552,0.1406301441227151
-0.2347779289773864,-0.06056616587859004,-0.2857149327534784,0.14332600252736358
-0.24435920131412386,-0.043250769898723236,-0.286240573353704,0.1430198588820625
-0.22557945732228274,-0.07208227737107573,-0.2765376158248891,0.15067931081253805
-0.2109065271278896,-0.15433959346066073,-0.3317887916264427,0.09894097090563994
-0.1852124228555579,-0.14160283778446645,-0.2842822889802672,0.04455686061268807
-0.25273383112638237,-0.140251038873756,-0.3583277044898202,0.1889813167432478
-0.19928377998138047,-0.13266217325423874,-0.2814760810844767,0.10441804043683939
-0.20142973030559813,-0.11175003843594276,-0.2809689736580382,0.08039748408330818
-0.2068243368196901,-0.10079465656329062,-0.2826879277039906,0.10416601162653852
-0.20057018925050835,-0.1468300199043599,-0.31053968237903806,0.0791573909572825
-0.1815397896376082,-0.1362029111668006,-0.25605194549466115,0.0670451661667871
-0.20969724292910885,-0.11372719046327431,-0.31086922140722073,0.0873088500232477
-0.21099662057800916,-0.16061629000714533,-0.3480035588691125,0.08034320642297679
-0.19519317954310794,-0.1455728185531641,-0.2994247755725541,0.06448128838454695
-0.20052351605515556,-0.10275499966279907,-0.2802650463401866,0.07113962365676366
-0.2127018917937337,-0.11397450360141659,-0.3187129597019643,0.09247283143352293
-0.19372193361194096,-0.14498163293470728,-0.3075451649871151,0.06058543769151172
-0.20527339726221694,-0.09772110455556912,-0.29063603790535825,0.0887666999322633
-0.20743703943962016,-0.09578166265701148,-0.28430222970168306,0.10077098622144473
-0.2147927209021352,-0.09412865215444875,-0.30945509447747066,0.09629488609280035
-0.22515340645304566,-0.07974825909877345,-0.29171735766937523,0.12013149510940946
-0.21932907493810994,-0.11671331480522454,-0.33526102685727266,0.10148365261768513
-0.18748775388599417,-0.08654425463164246,-0.23524864152721311,0.06224754746685457
-0.21987496023704395,-0.10251260019092043,-0.31088676749558675,0.12440543266801005
-0.2114480908007978,-0.09708940344154439,-0.29947916248107254,0.10603772816110321
-0.20398485575947378,-0.10477817713966747,-0.2898621846764039,0.07475768005837545
-0.1980819872088237,-0.10021971968854454,-0.2761718521031784,0.06233887288055907
-0.18233656976821988,-0.1043279013079123,-0.3104509649933865,-0.01745365142689268
-0.20413238644873896,-0.10563521873497438,-0.29616905074635236,0.0697114719066181
-0.20070993033278567,-0.10770513990815304,-0.2985149729452986,0.059029987813217645
-0.1983121740641133,-0.09686984577673535,-0.285766007664352,0.05249015233134942
-0.19112919144204998,-0.1380266714668633,-0.354384878634272,-0.008691886990887479
0.36607669562535605,0.02098492714835872,0.08028192249409566,-0.04429677707157574
0.5197366354773727,0.05874383722195338,0.09726678621716428,-0.11311114416032994
-0.20506240674090315,-0.11324826503723519,-0.33699240640534617,0.03565552560755981
0.08738383916489581,-0.03194894943967214,-0.017205064505686454,-0.07906322312195138
0.3854262309601915,0.0455761382617487,0.08390298441886791,-0.09228877474507013
0.319259744972821,0.03652679320534116,0.06518776570251246,-0.17190589120013602
0.38152031379072765,0.00775230062978163,0.04211121766925262,-0.23240038729520304
0.2729042100616778,0.030907775295390856,0.0572263772865495,-0.12498444379381231
0.23515776740978833,0.024664494075244434,0.04339111138964011,-0.1319713662064282
0.20660249576910872,0.021469361962249085,0.036372544115178845,-0.11948184018946509
0.22452664225959007,0.022876607763040936,0.039928651809211534,-0.14583427116124026
0.37098182675027536,0.043711905246154745,0.07893930118555183,-0.19827445615077996
0.2481667643074609,-0.008740118998131633,0.029727053106681636,-0.1824791425521763
0.21961715510604166,0.025556532412636015,0.04162702006143313,-0.11414570937736296
0.28369360572151275,0.02938773669738232,0.04503851803192,-0.04153770102964896
0.2386096159935655,0.009744863820951327,-0.01100562872193813,-0.1973991882956791
0.2181028507641341,0.012284739442312884,-0.0027505919537085775,-0.20815306133038264
0.029768601160569452,-0.030365154811715703,-0.11022707500289931,-0.10196877209061508
0.21067734024292967,0.013238988351626221,1.7716488890035312e-05,-0.09926154289463164
0.302131759957979,0.02944141290411032,0.037258353588826176,-0.1852219729443507
0.14687922769191264,-0.002999309206105657,-0.04070142252307325,-0.18806163128964398
0.28840825711506746,0.02617219713325604,0.028398127316522345,-0.19744251408267136
0.1527516485948362,0.004732038109689236,-0.014550412470084872,-0.18406725905168345
0.2977557603493331,0.0268454132476715,0.02901191158642695,-0.20544580959372255
0.34059110967060613,0.040738510086089565,0.06421963198988621,-0.053235012361266765
0.2374164745582403,0.018680094188639685,0.014107621759549972,-0.17829784632701717
0.3027298920293918,0.03203640516111338,0.04402978685279726,-0.1367563207103113
0.26354308394461323,0.02315930404882756,0.026408343809159296,-0.27634454975966405
0.2792388849656458,0.013696593690087107,-0.005495179155629118,-0.35981935779847524
0.29551001901684737,0.030069188890182067,0.04350321018865821,-0.19164305380210617
0.3531132294688311,0.04222338924771055,0.07207824877925027,-0.07034405087694108
0.12071940661221858,-0.008118888208410724,-0.05352526487591118,-0.10905366040047308
0.19548890353238144,-0.003755806404070274,-0.04706476543050817,-0.3317092334314555
0.3273746793252883,-0.014847052989102417,-0.02157917759065498,-0.29216992953194615
0.30880303033049167,0.02033202536633298,0.01168897784052153,-0.3037184131778227
0.31576737721621956,0.0201355807322508,0.009383937029583168,-0.3832775523383615
0.4198005451344297,0.0380991024125244,0.05038956687730611,-0.23301000137272182
-0.13690771112634234,-0.02983209983452839,-0.06883880867095335,0.022589224912263152
0.38652820858445475,0.03538946964213699,0.048418264176464526,-0.15763183358525906
0.4253863904706766,0.03710878142695495,0.05010582079902462,-0.25022023751211014
0.3141850617658508,0.014659194554129869,0.0008656369263247326,-0.4030568317144831
0.30348499672387685,0.017864264257910815,0.004695163903942863,-0.3492016278934565
0.3801372520934427,0.022327901890886064,0.00687638501911417,-0.4252373823003315
0.2725827954118201,0.015180781364052445,0.003699646619987954,-0.2597486313720177
0.3166709850667888,0.021014738539861105,0.01858470563333861,-0.3482251872620558
